"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.825566473763875,0.997,0.938,0,"0","RPS5"
0,0.459017388333872,0.994,0.935,0,"0","RPL15"
0,0.939313233315414,0.997,0.939,0,"0","RPS21"
0,0.725642633878408,0.997,0.941,0,"0","RPL17"
0,0.623733151459208,0.996,0.942,0,"0","RPS16"
0,0.615553640251937,0.993,0.941,0,"0","RPS9"
0,0.736672360490421,0.996,0.945,0,"0","RPL21"
0,1.00709989563228,0.998,0.948,0,"0","RPS25"
0,0.826775558966653,0.997,0.947,0,"0","RPL36"
0,0.845351270297321,0.997,0.951,0,"0","RPL3"
0,0.749509928771524,0.999,0.954,0,"0","RPS7"
0,0.918277405848744,0.998,0.955,0,"0","RPS4X"
0,0.898956842817088,0.999,0.957,0,"0","RPL35A"
0,0.955621426237515,0.998,0.956,0,"0","RPS6"
0,0.810546775311545,0.998,0.958,0,"0","RPL6"
0,0.8826936374572,0.998,0.959,0,"0","RPL37"
0,1.0312274661771,0.999,0.96,0,"0","RPS13"
0,0.615455028937132,0.999,0.96,0,"0","FAU"
0,0.536691606949334,0.997,0.959,0,"0","RPLP0"
0,0.484110589773953,0.998,0.961,0,"0","TMSB10"
0,0.943311626582865,0.999,0.962,0,"0","RPL14"
0,1.08743899138498,0.999,0.962,0,"0","RPS3A"
0,0.6604265758404,0.998,0.961,0,"0","RPL26"
0,0.949894070020686,0.998,0.962,0,"0","RPL39"
0,0.42887790337196,0.999,0.964,0,"0","RPS24"
0,0.727394319645813,0.998,0.963,0,"0","RPLP2"
0,0.809125631465333,0.999,0.966,0,"0","RPL29"
0,0.57765802292429,0.999,0.968,0,"0","RPL7A"
0,0.818174458570679,0.999,0.968,0,"0","RPL18"
0,1.01572933753654,0.999,0.969,0,"0","RPL34"
0,0.883184168688476,0.999,0.97,0,"0","RPS23"
0,0.89229170695044,0.999,0.97,0,"0","RPS28"
0,0.910454630619498,1,0.972,0,"0","RPS27A"
0,0.94282850857766,0.999,0.971,0,"0","RPS14"
0,0.879927079266304,0.999,0.971,0,"0","RPS3"
0,0.49733314020169,0.999,0.972,0,"0","RPL8"
0,0.716051239602002,0.998,0.971,0,"0","RPL12"
0,0.924869023388959,0.999,0.972,0,"0","RPS15A"
0,0.777825322241308,0.998,0.971,0,"0","RPL18A"
0,1.09745280844237,1,0.974,0,"0","RPL32"
0,0.89763344722327,0.999,0.974,0,"0","RPS27"
0,0.639139565379497,0.998,0.973,0,"0","RPS2"
0,0.92274807460025,1,0.975,0,"0","RPL19"
0,0.852375277201214,0.999,0.975,0,"0","RPS18"
0,1.07375547153489,0.999,0.975,0,"0","RPL30"
0,1.01612896878991,0.999,0.976,0,"0","RPL11"
0,0.623049692373092,0.999,0.977,0,"0","RPS15"
0,0.471473741011039,0.999,0.977,0,"0","RPS19"
0,1.08559201869437,1,0.982,0,"0","RPS12"
0,0.900123831631833,1,0.984,0,"0","RPS8"
0,0.763321238748627,0.999,0.984,0,"0","TPT1"
0,0.663393963220044,1,0.986,0,"0","RPL28"
0,0.85982193636893,0.999,0.986,0,"0","RPL13"
0,0.867136811681898,1,0.988,0,"0","RPL10"
0,0.436401188371104,1,0.99,0,"0","RPLP1"
0,0.93159244605367,1,0.992,0,"0","EEF1A1"
9.90996872428372e-320,0.582448572284321,0.853,0.66,3.03324322712876e-315,"0","SNRPD2"
6.62528197235028e-318,0.809125971859236,0.542,0.3,2.02786630609697e-313,"0","ACAP1"
1.19546296983474e-313,1.31544325909753,0.302,0.128,3.65907305807016e-309,"0","THOC3"
2.11405090595968e-311,0.819223872405696,0.378,0.167,6.47068701296138e-307,"0","CD6"
4.29781094392046e-310,0.84067944416829,0.521,0.288,1.31547397371517e-305,"0","PSIP1"
3.75530288681572e-305,0.630369766026921,0.634,0.369,1.14942310759656e-300,"0","CCND3"
2.24472057131251e-297,0.481881989648266,0.918,0.779,6.87064072467333e-293,"0","RPL27A"
9.60248362708065e-291,0.710326046945265,0.393,0.181,2.93912818857684e-286,"0","ITK"
2.01566512960645e-290,0.751334881051463,0.651,0.432,6.16954782869943e-286,"0","NSA2"
1.578484654667e-276,0.418282655211179,0.95,0.831,4.83142583100475e-272,"0","HNRNPA1"
5.36513974425884e-276,0.923833261459959,0.38,0.184,1.64216197292275e-271,"0","RASGRP2"
4.57201737720973e-275,0.642228348599438,0.534,0.294,1.39940307881635e-270,"0","SELPLG"
1.88368008731904e-273,0.989617474066174,0.321,0.144,5.76556801126613e-269,"0","TTC39C"
1.76619574783266e-272,0.81585061342727,0.406,0.2,5.4059719449662e-268,"0","DENND2D"
2.17813681254742e-265,0.779965108080595,0.389,0.191,6.66684115584514e-261,"0","MGAT4A"
7.29793575421885e-259,0.814848681062966,0.426,0.223,2.23375217565131e-254,"0","BIN1"
1.33321707466816e-257,0.877985383961979,0.286,0.121,4.0807108221443e-253,"0","GATA3"
3.71668011822975e-257,0.4961259924577,0.877,0.705,1.13760145058776e-252,"0","UQCRB"
4.47314251836769e-257,0.553653173034196,0.784,0.58,1.36913946202198e-252,"0","SRSF5"
1.21368520695064e-255,0.336137407215141,0.649,0.386,3.71484768143451e-251,"0","LEPROTL1"
2.02409370175604e-254,0.356349614797935,0.972,0.878,6.19534600233489e-250,"0","COX4I1"
8.30736061847458e-254,1.01310530435195,0.403,0.221,2.5427169381027e-249,"0","CORO1B"
9.11543084685675e-253,0.37257619633772,0.532,0.279,2.79005107360591e-248,"0","SPOCK2"
3.58608074290566e-250,0.625610544900083,0.722,0.525,1.09762759378856e-245,"0","EIF4B"
8.50664682817577e-248,0.564152702441353,0.532,0.302,2.60371446116804e-243,"0","SAMHD1"
5.54226133051997e-247,0.793314120249534,0.528,0.328,1.69637534804555e-242,"0","EIF2S3"
4.12643750363522e-241,0.78916453716671,0.441,0.243,1.26301999111267e-236,"0","IL16"
4.61437703500393e-229,0.815853140664659,0.432,0.244,1.412368522874e-224,"0","OCIAD2"
3.93911682282818e-227,0.852617408817553,0.382,0.204,1.20568487713125e-222,"0","PIM1"
1.18823510888455e-225,0.647921431277001,0.517,0.313,3.63695002127384e-221,"0","FOXP1"
1.64169368084979e-224,1.05798995501443,0.291,0.138,5.02489601834503e-220,"0","MFNG"
2.94116693795633e-220,0.358423680104424,0.91,0.654,9.00232376369673e-216,"0","CORO1A"
3.79224810418956e-220,0.335164167705486,0.967,0.757,1.16073129973034e-215,"0","ARHGDIB"
